geracao,melhor_aptidao,aptidao_media
0,0.147033,0.000881
1,0.147033,0.011501
2,0.147033,0.036606
3,0.147033,0.066895
4,0.147033,0.079104
5,0.147033,0.065090
6,0.152534,0.064749
7,0.152534,0.078437
8,0.153547,0.071000
9,0.153547,0.077364
10,0.153547,0.084568
11,0.153547,0.087076
12,0.158724,0.096230
13,0.158724,0.098878
14,0.158724,0.095903
15,0.158724,0.095939
16,0.158724,0.080983
17,0.158724,0.076218
18,0.158724,0.084167
19,0.158724,0.081307
20,0.158724,0.100818
21,0.158724,0.095768
22,0.158724,0.101133
23,0.162122,0.103548
24,0.162122,0.102564
25,0.162122,0.107021
26,0.162122,0.093963
27,0.162122,0.097618
28,0.162122,0.096323
29,0.162572,0.108078
30,0.162572,0.098154
31,0.162572,0.102491
32,0.162572,0.103394
33,0.162572,0.102268
34,0.162572,0.106096
35,0.162657,0.099633
36,0.162657,0.096648
37,0.163785,0.109114
38,0.163785,0.092969
39,0.164625,0.106851
40,0.164625,0.110860
41,0.164625,0.102539
42,0.164625,0.101433
43,0.164625,0.105931
44,0.164625,0.111689
45,0.164625,0.107371
46,0.164625,0.113401
47,0.164625,0.109977
48,0.164625,0.113489
49,0.164625,0.107412
50,0.164625,0.101180
51,0.164625,0.099930
52,0.164625,0.105687
53,0.164625,0.097584
54,0.166052,0.102649
55,0.166052,0.092489
56,0.166052,0.093722
57,0.166052,0.075255
58,0.166052,0.095352
59,0.166052,0.091414
60,0.166052,0.101226
61,0.166052,0.102084
62,0.166052,0.108340
63,0.166052,0.105727
64,0.166052,0.103444
65,0.166052,0.095839
66,0.166052,0.101560
67,0.166052,0.101476
68,0.166052,0.102922
69,0.166052,0.100648
70,0.166139,0.108651
71,0.166139,0.108031
72,0.166139,0.110562
73,0.166196,0.104636
74,0.166196,0.114768
75,0.166196,0.110379
76,0.166196,0.105762
77,0.166196,0.107297
78,0.166196,0.110368
79,0.166196,0.110019
80,0.166196,0.106899
81,0.166196,0.102044
82,0.166196,0.103889
83,0.166196,0.107020
84,0.166196,0.094936
85,0.166196,0.097053
86,0.166196,0.104215
87,0.166196,0.105166
88,0.166196,0.109598
89,0.166196,0.107848
90,0.166196,0.107159
91,0.166196,0.109900
92,0.166196,0.112274
93,0.166196,0.109919
94,0.166196,0.095243
95,0.166712,0.097061
96,0.166712,0.102220
97,0.166712,0.106577
98,0.166712,0.111185
99,0.166712,0.112648
100,0.166712,0.114208
101,0.166712,0.111594
102,0.166712,0.116585
103,0.166712,0.108763
104,0.166712,0.109224
105,0.166712,0.111649
106,0.166812,0.111361
107,0.166812,0.110518
108,0.166812,0.098842
109,0.166812,0.096409
110,0.166812,0.094365
111,0.166812,0.100004
112,0.166812,0.092678
113,0.166812,0.098507
114,0.167179,0.104459
115,0.167179,0.089317
116,0.167179,0.095852
117,0.167179,0.091025
118,0.167179,0.086534
119,0.167179,0.088301
120,0.167179,0.094961
121,0.167179,0.092669
122,0.167179,0.083489
123,0.167179,0.095495
124,0.167179,0.078088
125,0.167179,0.090988
126,0.167179,0.092996
127,0.167179,0.093650
128,0.167179,0.097883
129,0.167179,0.098612
