geracao,melhor_aptidao,aptidao_media
0,0.145626,0.010037
1,0.145626,0.034054
2,0.154121,0.054611
3,0.154121,0.049373
4,0.154121,0.077008
5,0.154121,0.079135
6,0.154121,0.074152
7,0.154121,0.076941
8,0.154121,0.079879
9,0.154121,0.085347
10,0.154121,0.073234
11,0.155010,0.078972
12,0.155151,0.074431
13,0.155151,0.086369
14,0.157029,0.078628
15,0.157029,0.095968
16,0.157628,0.096067
17,0.157628,0.092825
18,0.157628,0.093835
19,0.157628,0.098543
20,0.157628,0.101704
21,0.158140,0.104883
22,0.158140,0.104512
23,0.158140,0.097401
24,0.158140,0.094607
25,0.158805,0.103288
26,0.159174,0.099483
27,0.159174,0.101465
28,0.159394,0.103959
29,0.162873,0.096968
30,0.162873,0.101225
31,0.162873,0.091997
32,0.162873,0.106954
33,0.162873,0.109848
34,0.164217,0.103604
35,0.164217,0.101690
36,0.164217,0.100761
37,0.164217,0.095871
38,0.164217,0.099400
39,0.164217,0.103374
40,0.164217,0.093074
41,0.164217,0.095702
42,0.164217,0.084826
43,0.164217,0.092212
44,0.164217,0.093487
45,0.164217,0.106945
46,0.164217,0.098632
47,0.166059,0.103992
48,0.166059,0.107270
49,0.166059,0.109569
50,0.166059,0.107656
51,0.166059,0.094716
52,0.166059,0.099669
53,0.166059,0.102247
54,0.166059,0.081937
55,0.166059,0.098431
56,0.166657,0.102780
57,0.166657,0.106724
58,0.166657,0.101664
59,0.166657,0.088747
60,0.166710,0.092171
61,0.166710,0.106337
62,0.166710,0.113704
63,0.166710,0.111119
64,0.166710,0.099811
65,0.166710,0.096207
66,0.166710,0.087954
67,0.166829,0.102418
68,0.166829,0.104864
69,0.166829,0.107928
70,0.166829,0.107441
71,0.166829,0.107282
72,0.166829,0.095857
73,0.166829,0.103035
74,0.166829,0.093549
75,0.166829,0.095600
76,0.166829,0.091660
77,0.166829,0.090284
78,0.166829,0.097746
79,0.166829,0.102135
80,0.166829,0.103477
81,0.166829,0.111229
82,0.166829,0.110741
83,0.166829,0.111939
84,0.166829,0.112238
85,0.166829,0.112583
86,0.166829,0.110005
87,0.166829,0.108791
88,0.166829,0.115175
89,0.167149,0.101835
90,0.167149,0.098072
91,0.167149,0.106069
92,0.167149,0.112336
93,0.167149,0.117318
94,0.167149,0.113604
95,0.167149,0.112680
96,0.167149,0.114100
97,0.167149,0.110534
98,0.167149,0.107688
99,0.167149,0.099462
100,0.167149,0.100751
101,0.167149,0.105409
102,0.167149,0.112619
103,0.167149,0.117124
104,0.167149,0.107655
105,0.167149,0.116845
106,0.167149,0.129436
107,0.167149,0.128347
108,0.167149,0.119887
109,0.167149,0.120650
110,0.167149,0.126357
111,0.167164,0.125915
112,0.167201,0.126079
113,0.167201,0.121592
114,0.167201,0.123472
115,0.167201,0.121088
116,0.167201,0.119438
117,0.167201,0.121724
118,0.167201,0.117649
119,0.167201,0.118659
120,0.167201,0.111665
121,0.167311,0.114958
122,0.167311,0.112038
123,0.167311,0.111002
124,0.167311,0.112405
125,0.167363,0.116540
126,0.167363,0.113461
127,0.167363,0.121529
128,0.167363,0.110749
129,0.167363,0.110077
130,0.167363,0.110755
131,0.167363,0.109913
132,0.167363,0.109311
133,0.167363,0.110081
134,0.167363,0.099661
135,0.167380,0.107609
136,0.167380,0.103264
137,0.167380,0.119320
138,0.167380,0.121595
139,0.167380,0.116371
140,0.167380,0.117461
141,0.167380,0.121294
142,0.167380,0.121530
143,0.167380,0.123775
144,0.167380,0.120801
145,0.167462,0.119243
146,0.167462,0.116865
147,0.167462,0.108891
148,0.167462,0.111774
149,0.167462,0.102692
150,0.167462,0.106702
151,0.167462,0.107269
152,0.167462,0.105571
153,0.167462,0.106938
154,0.167462,0.104277
155,0.167462,0.107164
156,0.167462,0.111215
157,0.167462,0.115552
158,0.167462,0.110533
159,0.167462,0.108005
160,0.167462,0.097818
161,0.167462,0.106521
162,0.167462,0.117506
163,0.167462,0.117560
164,0.167462,0.114326
165,0.167462,0.106208
166,0.167517,0.102700
167,0.167517,0.109447
168,0.167517,0.113885
169,0.167517,0.113411
170,0.167552,0.105753
171,0.167552,0.113653
172,0.167552,0.119531
173,0.167552,0.119694
174,0.167552,0.119098
175,0.167552,0.123126
176,0.167552,0.116387
177,0.167552,0.116393
178,0.167552,0.119252
179,0.167560,0.119971
180,0.167560,0.118662
181,0.167560,0.114634
182,0.167560,0.118309
183,0.167560,0.115993
184,0.167560,0.112184
185,0.167560,0.109595
186,0.167560,0.110195
187,0.167560,0.111224
188,0.167560,0.113166
189,0.167560,0.111809
190,0.167560,0.107323
191,0.167560,0.109066
192,0.167560,0.112068
193,0.167560,0.112229
194,0.167560,0.113902
195,0.167560,0.112578
196,0.169022,0.109610
197,0.169022,0.103966
198,0.169022,0.093156
199,0.169022,0.093162
200,0.169022,0.110055
201,0.169022,0.102452
202,0.169022,0.102426
203,0.169022,0.106177
204,0.169022,0.107608
205,0.169022,0.112377
206,0.169022,0.106926
207,0.169022,0.111710
208,0.169022,0.114477
209,0.169022,0.120019
210,0.169022,0.111890
211,0.169022,0.112619
212,0.169022,0.107432
213,0.169022,0.118101
214,0.169022,0.114181
215,0.169022,0.108068
216,0.169022,0.100362
217,0.169022,0.103737
218,0.169022,0.104671
219,0.169022,0.110916
220,0.169022,0.106231
221,0.169022,0.111716
222,0.169241,0.108444
223,0.169241,0.106896
224,0.169241,0.108449
225,0.169241,0.113648
226,0.169241,0.120982
227,0.169241,0.118610
228,0.169241,0.113571
229,0.169241,0.108849
230,0.169241,0.113875
231,0.169241,0.104583
232,0.169241,0.110080
233,0.169241,0.106716
234,0.169241,0.096584
235,0.169241,0.109784
236,0.169241,0.107776
237,0.169241,0.112707
238,0.169241,0.116314
239,0.169241,0.116890
240,0.169241,0.114869
241,0.169241,0.109228
242,0.169241,0.104217
243,0.169241,0.117025
244,0.169241,0.118714
245,0.169241,0.117023
246,0.169241,0.114213
247,0.169241,0.101056
248,0.169241,0.103915
249,0.169241,0.100805
250,0.169241,0.112552
251,0.169241,0.106981
252,0.169241,0.101690
253,0.169241,0.093423
254,0.169241,0.107127
255,0.169241,0.103118
256,0.169241,0.103462
257,0.169241,0.109550
258,0.169241,0.104509
259,0.169241,0.105432
260,0.169241,0.105841
261,0.169241,0.103475
262,0.169241,0.108118
263,0.169241,0.107978
264,0.169241,0.113877
265,0.169241,0.106656
266,0.169241,0.105065
267,0.169241,0.109618
268,0.169241,0.109645
269,0.169241,0.096519
270,0.169241,0.103927
271,0.169241,0.100886
272,0.169241,0.105272
273,0.169241,0.107663
274,0.169241,0.111180
275,0.169241,0.109279
276,0.169241,0.107028
277,0.169241,0.111147
278,0.169241,0.107509
279,0.169241,0.101991
280,0.169241,0.104110
281,0.169241,0.107688
282,0.169241,0.097923
283,0.169241,0.100135
284,0.169241,0.103192
285,0.169241,0.101508
286,0.169241,0.102680
287,0.169241,0.109650
288,0.169241,0.113338
289,0.169241,0.106437
290,0.169241,0.103339
291,0.169241,0.108436
292,0.169241,0.110093
293,0.169241,0.112220
294,0.169241,0.112097
295,0.169241,0.104090
296,0.169241,0.103770
297,0.169241,0.104411
298,0.169241,0.100577
299,0.169241,0.111425
300,0.169241,0.115267
301,0.169241,0.114993
302,0.169241,0.117907
303,0.169241,0.120564
304,0.169241,0.120117
305,0.169241,0.110077
306,0.169241,0.111968
307,0.169241,0.104296
308,0.169241,0.098596
309,0.169241,0.101582
310,0.169241,0.100072
311,0.169241,0.104721
312,0.169241,0.100999
313,0.169241,0.101996
314,0.169241,0.102074
315,0.169241,0.100932
316,0.169241,0.111023
317,0.169241,0.102340
318,0.169241,0.102383
319,0.169241,0.101219
320,0.169241,0.104391
321,0.169241,0.096401
322,0.169241,0.095010
323,0.169241,0.078599
324,0.169241,0.091702
325,0.169241,0.092729
326,0.169241,0.093420
327,0.169241,0.074408
328,0.169241,0.085833
329,0.169241,0.097781
330,0.169241,0.102441
331,0.169241,0.102834
332,0.169241,0.102458
333,0.169241,0.100854
334,0.169241,0.110016
335,0.169241,0.104909
336,0.169241,0.113365
337,0.169241,0.114750
338,0.169241,0.101663
339,0.169241,0.099172
340,0.169241,0.106819
341,0.169241,0.112866
342,0.169241,0.107737
343,0.169241,0.107079
344,0.169241,0.112935
345,0.169241,0.109775
346,0.169241,0.111105
347,0.169241,0.101262
348,0.169241,0.101896
349,0.169241,0.103085
350,0.169241,0.107213
351,0.169241,0.110442
352,0.169241,0.097222
353,0.169241,0.100921
354,0.169241,0.098547
355,0.169241,0.088248
356,0.169241,0.102421
357,0.169241,0.108550
358,0.169253,0.101509
359,0.169253,0.100323
360,0.169253,0.110983
361,0.169253,0.092143
362,0.169253,0.095733
363,0.169253,0.079597
364,0.169253,0.100727
365,0.169253,0.103401
366,0.169253,0.094470
367,0.169253,0.108828
368,0.169253,0.112055
369,0.169253,0.107983
370,0.169253,0.108578
371,0.169253,0.112675
372,0.169253,0.112588
373,0.169253,0.111359
374,0.169253,0.108880
375,0.169253,0.112815
376,0.169253,0.108580
377,0.169253,0.108151
378,0.169253,0.104191
379,0.169253,0.100181
380,0.169253,0.100149
381,0.169253,0.098824
382,0.169253,0.100557
383,0.169253,0.099636
384,0.169253,0.109717
385,0.169253,0.105105
386,0.169253,0.097887
387,0.169253,0.083942
388,0.169253,0.096813
389,0.169253,0.097584
390,0.169253,0.099490
391,0.169253,0.103282
392,0.169253,0.106158
393,0.169253,0.096326
394,0.169253,0.100018
395,0.169253,0.092007
396,0.169253,0.089748
397,0.169253,0.080500
398,0.169253,0.067694
399,0.169253,0.094158
400,0.169253,0.094254
401,0.169253,0.093569
402,0.169253,0.099167
403,0.169253,0.107101
404,0.169253,0.089502
405,0.169253,0.101814
406,0.169253,0.097933
407,0.169253,0.098259
408,0.169253,0.109032
409,0.169253,0.106639
410,0.169253,0.105940
411,0.169253,0.107030
412,0.169253,0.102914
413,0.169253,0.103602
414,0.169253,0.097273
415,0.169253,0.105574
416,0.169253,0.110701
417,0.169253,0.114392
418,0.169253,0.109619
419,0.169253,0.099491
420,0.169253,0.103837
421,0.169253,0.099053
422,0.169253,0.107518
423,0.169253,0.108678
424,0.169253,0.112129
425,0.169253,0.104060
426,0.169253,0.102721
427,0.169253,0.099990
428,0.169253,0.095326
429,0.169253,0.099957
430,0.169253,0.097137
431,0.169253,0.101252
432,0.169253,0.107553
433,0.169253,0.112185
434,0.169253,0.104215
435,0.169253,0.105310
436,0.169253,0.101704
437,0.169253,0.098643
438,0.169253,0.075108
439,0.169253,0.099393
440,0.169253,0.097465
441,0.169253,0.105584
442,0.169253,0.109681
443,0.169253,0.116789
444,0.169253,0.113976
445,0.169253,0.110465
446,0.169253,0.112937
447,0.169253,0.111658
448,0.169253,0.105404
449,0.169253,0.111194
450,0.169253,0.115697
451,0.169253,0.113992
452,0.169253,0.113629
453,0.169253,0.118914
454,0.169253,0.123215
455,0.169253,0.122427
456,0.169253,0.122798
457,0.169253,0.124230
458,0.169253,0.120640
459,0.169253,0.123321
460,0.169253,0.114394
461,0.169253,0.117959
462,0.169253,0.120731
463,0.169253,0.124670
464,0.169253,0.127622
465,0.169253,0.126754
466,0.169253,0.128698
467,0.169253,0.131419
468,0.169253,0.133158
469,0.169253,0.126771
470,0.169253,0.120054
471,0.169253,0.122225
472,0.169253,0.123711
473,0.169253,0.122493
474,0.169253,0.122111
475,0.169253,0.118928
476,0.169253,0.119648
477,0.169253,0.125202
478,0.169253,0.124030
479,0.169253,0.127332
480,0.169253,0.120099
481,0.169253,0.127440
482,0.169253,0.125462
483,0.169253,0.111152
484,0.169253,0.101487
485,0.169253,0.105184
486,0.169253,0.100266
487,0.169253,0.109461
488,0.169253,0.110810
489,0.169253,0.117522
490,0.169253,0.120881
491,0.169253,0.120081
492,0.169253,0.117838
493,0.169253,0.116704
494,0.169253,0.121368
495,0.169253,0.107850
496,0.169309,0.112470
497,0.169309,0.109377
498,0.169309,0.114995
499,0.169309,0.114007
500,0.169309,0.114769
501,0.169309,0.110098
502,0.169309,0.110426
503,0.169309,0.114366
504,0.169309,0.117294
505,0.169309,0.116557
506,0.169309,0.103423
507,0.169309,0.097416
508,0.169309,0.103138
509,0.169309,0.104032
510,0.169309,0.105515
511,0.169309,0.106583
512,0.169309,0.100239
513,0.169309,0.109444
514,0.169309,0.114876
515,0.169309,0.108349
516,0.169309,0.106213
517,0.169309,0.106535
518,0.169309,0.105003
519,0.169309,0.114132
520,0.169309,0.104368
521,0.169309,0.112537
522,0.169309,0.118659
523,0.169309,0.120675
524,0.169309,0.115902
525,0.169310,0.111664
526,0.169310,0.109977
527,0.169310,0.103983
528,0.169310,0.104419
529,0.169310,0.103733
530,0.169310,0.110287
531,0.169310,0.107282
532,0.169310,0.107899
533,0.169310,0.105817
534,0.169310,0.106544
535,0.169310,0.105086
536,0.169310,0.100501
537,0.169310,0.102105
538,0.169310,0.110545
539,0.169310,0.110643
540,0.169310,0.112957
541,0.169310,0.109185
542,0.169310,0.112840
543,0.169310,0.087357
544,0.169310,0.108790
545,0.169310,0.100631
546,0.169310,0.103377
547,0.169310,0.106661
548,0.169310,0.107095
549,0.169310,0.113930
550,0.169310,0.114903
551,0.169310,0.099700
552,0.169310,0.099838
553,0.169310,0.111976
554,0.169310,0.119264
555,0.169310,0.117485
556,0.169310,0.117521
557,0.169310,0.108207
558,0.169310,0.112193
559,0.169310,0.104426
560,0.169310,0.107854
561,0.169310,0.106178
562,0.169310,0.106780
563,0.169310,0.108384
564,0.169310,0.104622
565,0.169310,0.097605
566,0.169310,0.099956
567,0.169310,0.107296
568,0.169310,0.112221
569,0.169310,0.114532
570,0.169310,0.116674
571,0.169310,0.112180
572,0.169310,0.113233
573,0.169310,0.112889
574,0.169310,0.115314
575,0.169310,0.116050
576,0.169310,0.109503
577,0.169310,0.102939
578,0.169310,0.106545
579,0.169310,0.110728
580,0.169310,0.101678
581,0.169310,0.103854
582,0.169310,0.080693
583,0.169310,0.079320
584,0.169310,0.089710
585,0.169310,0.095488
586,0.169310,0.084670
587,0.169310,0.089765
588,0.169310,0.098232
589,0.169310,0.101399
590,0.169310,0.105279
591,0.169310,0.094797
592,0.169310,0.106904
593,0.169310,0.109537
594,0.169310,0.116098
595,0.169310,0.114867
596,0.169310,0.114453
597,0.169310,0.118956
598,0.169310,0.111980
599,0.169310,0.106589
