geracao,melhor_aptidao,aptidao_media
95,0.168826,0.151507
96,0.169088,0.156083
97,0.169088,0.150051
98,0.169088,0.151544
99,0.169088,0.152590
100,0.169088,0.154928
101,0.169162,0.154657
102,0.169162,0.158614
103,0.169162,0.153028
104,0.169162,0.154096
105,0.169162,0.152548
106,0.169162,0.153283
107,0.169162,0.154806
108,0.169184,0.153619
109,0.169184,0.156181
110,0.169184,0.153945
111,0.169184,0.153605
112,0.169184,0.158159
113,0.169184,0.153947
114,0.169184,0.153957
115,0.169186,0.156407
116,0.169193,0.155463
117,0.169193,0.156048
118,0.169193,0.154045
119,0.169193,0.152838
120,0.169193,0.153483
121,0.169193,0.156162
122,0.169193,0.155196
123,0.169193,0.154253
124,0.169193,0.154841
125,0.169193,0.155099
126,0.169193,0.154288
127,0.169193,0.156341
128,0.169193,0.156612
129,0.169193,0.153185
130,0.169193,0.154380
131,0.169193,0.151675
132,0.169291,0.151629
133,0.169291,0.152718
134,0.169291,0.153865
135,0.169291,0.152186
136,0.169291,0.157456
137,0.169291,0.153912
138,0.169291,0.153594
139,0.169291,0.154167
140,0.169291,0.154875
141,0.169291,0.157693
142,0.169291,0.154357
143,0.169291,0.153652
144,0.169291,0.155258
145,0.169291,0.154305
146,0.169291,0.158182
147,0.169291,0.153466
148,0.169291,0.155551
149,0.169291,0.154198
150,0.169291,0.154445
151,0.169291,0.154382
152,0.169352,0.155573
153,0.169352,0.153020
154,0.169352,0.153888
155,0.169352,0.153900
156,0.169352,0.155693
157,0.169352,0.152679
158,0.169352,0.159558
159,0.169352,0.152849
160,0.169352,0.154973
161,0.169352,0.156812
162,0.169352,0.158846
163,0.169352,0.154944
164,0.169352,0.154401
165,0.169352,0.156915
166,0.169352,0.156686
167,0.169352,0.155636
168,0.169352,0.156103
169,0.169352,0.154676
170,0.169352,0.154420
171,0.169352,0.155419
172,0.169352,0.152321
173,0.169352,0.156497
174,0.169352,0.156764
175,0.169352,0.154796
176,0.169352,0.154597
177,0.169352,0.159825
178,0.169352,0.156497
179,0.169352,0.154176
180,0.169352,0.153092
181,0.169352,0.151804
182,0.169352,0.154502
183,0.169352,0.154165
184,0.169352,0.154693
185,0.169352,0.154862
186,0.169352,0.158663
187,0.169352,0.155560
188,0.169352,0.154908
189,0.169352,0.157939
190,0.169352,0.154531
191,0.169352,0.152107
192,0.169352,0.150886
193,0.169352,0.155947
194,0.169352,0.156239
195,0.169352,0.154402
196,0.169352,0.154646
197,0.169352,0.154165
198,0.169352,0.153508
199,0.169352,0.156627
200,0.169352,0.155205
201,0.169352,0.152042
202,0.169352,0.154673
203,0.169352,0.153742
204,0.169352,0.151683
205,0.169352,0.156691
206,0.169352,0.155883
207,0.169352,0.154239
208,0.169352,0.156675
209,0.169352,0.158532
210,0.169352,0.154414
211,0.169352,0.157508
212,0.169352,0.155094
213,0.169352,0.154924
214,0.169352,0.155077
215,0.169352,0.156784
216,0.169352,0.157240
217,0.169352,0.153819
218,0.169352,0.152271
219,0.169352,0.155617
220,0.169352,0.153218
221,0.169352,0.153296
222,0.169352,0.154649
223,0.169352,0.153026
224,0.169352,0.154360
225,0.169352,0.152302
226,0.169352,0.153608
227,0.169352,0.152536
228,0.169352,0.153273
229,0.169352,0.153832
230,0.169381,0.156439
231,0.169381,0.155227
232,0.169381,0.153107
233,0.169381,0.154198
234,0.169381,0.154155
235,0.169381,0.158575
236,0.169381,0.155963
237,0.169381,0.154312
238,0.169381,0.154946
239,0.169381,0.153126
240,0.169381,0.154832
241,0.169381,0.157304
242,0.169381,0.154973
243,0.169381,0.151171
244,0.169381,0.152328
245,0.169381,0.152918
246,0.169381,0.154180
247,0.169381,0.154464
248,0.169381,0.152172
249,0.169381,0.156224
250,0.169381,0.150386
251,0.169381,0.153893
252,0.169381,0.154511
253,0.169381,0.156243
254,0.169394,0.158677
255,0.169394,0.154838
256,0.169394,0.155551
257,0.169394,0.154391
258,0.169394,0.153772
259,0.169394,0.154180
260,0.169394,0.154092
261,0.169394,0.156658
262,0.169394,0.157723
263,0.169394,0.155291
264,0.169394,0.152841
265,0.169394,0.153230
266,0.169416,0.155124
267,0.169416,0.155253
268,0.169416,0.152168
269,0.169416,0.153719
270,0.169416,0.156255
271,0.169416,0.156129
272,0.169416,0.153217
273,0.169416,0.154852
274,0.169416,0.152241
275,0.169416,0.152054
276,0.169416,0.158708
277,0.169416,0.153920
278,0.169416,0.152734
279,0.169416,0.153326
280,0.169416,0.154865
281,0.169416,0.154622
282,0.169416,0.156160
283,0.169416,0.154778
284,0.169416,0.155005
285,0.169416,0.156202
286,0.169416,0.155861
287,0.169416,0.157510
288,0.169416,0.156605
289,0.169416,0.155921
290,0.169416,0.153571
291,0.169416,0.155239
292,0.169416,0.152608
293,0.169416,0.156676
294,0.169416,0.155398
295,0.169416,0.153758
296,0.169416,0.153367
297,0.169416,0.153417
298,0.169416,0.155472
299,0.169416,0.153220
300,0.169416,0.153052
301,0.169416,0.152403
302,0.169416,0.158258
303,0.169416,0.150589
304,0.169416,0.155581
305,0.169416,0.155047
306,0.169416,0.155435
307,0.169416,0.155273
308,0.169416,0.156465
309,0.169416,0.152797
310,0.169416,0.153239
311,0.169416,0.157489
312,0.169416,0.155328
313,0.169416,0.154070
314,0.169416,0.157620
315,0.169416,0.156027
316,0.169416,0.156202
317,0.169416,0.155605
318,0.169416,0.150723
319,0.169416,0.158387
320,0.169416,0.154765
321,0.169416,0.157165
322,0.169416,0.154977
323,0.169416,0.156700
324,0.169416,0.158307
325,0.169416,0.156803
326,0.169416,0.156182
327,0.169416,0.155104
328,0.169416,0.156046
329,0.169416,0.154470
330,0.169416,0.154052
331,0.169416,0.152922
332,0.169416,0.154654
333,0.169416,0.155954
334,0.169416,0.154393
335,0.169416,0.155809
336,0.169416,0.153957
337,0.169416,0.153210
338,0.169416,0.154696
339,0.169416,0.155052
340,0.169416,0.155929
341,0.169416,0.156771
342,0.169416,0.153287
343,0.169416,0.155396
344,0.169416,0.153220
345,0.169416,0.155945
346,0.169416,0.157370
347,0.169416,0.153715
348,0.169416,0.153411
349,0.169416,0.156114
350,0.169416,0.155850
351,0.169416,0.155400
352,0.169416,0.155427
353,0.169416,0.154660
354,0.169416,0.154943
355,0.169416,0.155835
356,0.169416,0.155378
357,0.169416,0.158419
358,0.169416,0.154753
359,0.169416,0.154519
360,0.169416,0.153898
361,0.169416,0.154988
362,0.169416,0.154194
363,0.169416,0.156034
364,0.169416,0.154535
365,0.169416,0.156517
366,0.169416,0.154418
367,0.169416,0.153031
368,0.169416,0.154616
369,0.169416,0.155832
370,0.169416,0.154124
371,0.169416,0.155146
372,0.169416,0.152986
373,0.169416,0.155283
374,0.169416,0.152099
375,0.169416,0.156934
376,0.169416,0.156392
377,0.169421,0.156658
378,0.169421,0.151814
379,0.169421,0.156621
380,0.169421,0.156478
381,0.169421,0.153870
382,0.169421,0.153992
383,0.169421,0.153749
384,0.169421,0.156585
385,0.169421,0.153700
386,0.169421,0.152743
387,0.169421,0.155448
388,0.169421,0.153846
389,0.169421,0.156617
390,0.169421,0.156765
391,0.169421,0.157390
392,0.169421,0.155802
393,0.169421,0.152836
394,0.169421,0.154041
395,0.169421,0.154682
396,0.169421,0.151258
397,0.169421,0.151995
398,0.169421,0.155490
399,0.169421,0.157095
400,0.169421,0.157526
401,0.169421,0.154444
402,0.169421,0.152666
403,0.169421,0.156908
404,0.169421,0.157749
405,0.169421,0.154035
406,0.169421,0.151883
407,0.169421,0.154424
408,0.169421,0.155717
409,0.169421,0.155671
410,0.169421,0.156917
411,0.169421,0.155421
412,0.169421,0.153809
413,0.169421,0.153313
414,0.169421,0.156833
415,0.169421,0.155658
416,0.169421,0.153165
417,0.169421,0.154743
418,0.169421,0.154589
419,0.169421,0.158431
420,0.169421,0.154230
421,0.169421,0.154575
422,0.169421,0.155835
423,0.169421,0.155572
424,0.169421,0.153379
425,0.169421,0.153874
426,0.169421,0.154567
427,0.169421,0.153410
428,0.169421,0.155341
429,0.169421,0.154742
430,0.169421,0.154982
431,0.169421,0.157034
432,0.169421,0.154493
433,0.169421,0.153377
434,0.169421,0.150881
435,0.169421,0.151864
436,0.169421,0.155871
437,0.169421,0.153877
438,0.169421,0.153591
439,0.169421,0.155594
440,0.169421,0.154440
441,0.169421,0.155809
442,0.169421,0.156297
443,0.169421,0.154975
444,0.169421,0.154632
445,0.169421,0.158573
446,0.169421,0.153940
447,0.169421,0.156324
448,0.169421,0.154285
449,0.169421,0.157235
450,0.169421,0.150386
451,0.169421,0.155037
452,0.169421,0.155203
453,0.169421,0.154620
454,0.169421,0.157791
455,0.169421,0.152861
456,0.169421,0.152192
457,0.169421,0.152081
458,0.169421,0.154516
459,0.169421,0.155858
460,0.169421,0.156773
461,0.169421,0.157487
462,0.169421,0.154854
463,0.169421,0.154819
464,0.169421,0.151476
465,0.169421,0.152579
466,0.169421,0.156069
467,0.169421,0.151358
468,0.169421,0.157559
469,0.169421,0.152467
470,0.169421,0.153820
471,0.169421,0.154692
472,0.169421,0.154380
473,0.169421,0.154212
474,0.169421,0.153392
475,0.169421,0.155921
476,0.169421,0.153497
477,0.169421,0.155263
478,0.169421,0.154553
479,0.169421,0.157241
480,0.169421,0.155176
481,0.169421,0.154884
482,0.169421,0.157221
483,0.169421,0.154825
484,0.169421,0.154670
485,0.169421,0.152161
486,0.169421,0.156128
487,0.169421,0.156306
488,0.169421,0.157224
489,0.169421,0.154350
490,0.169421,0.154541
491,0.169421,0.156146
492,0.169421,0.154328
493,0.169421,0.155924
494,0.169421,0.156911
495,0.169421,0.154050
496,0.169421,0.155312
497,0.169421,0.153238
498,0.169421,0.152674
499,0.169421,0.155100
500,0.169421,0.154753
501,0.169421,0.155930
502,0.169421,0.151352
503,0.169421,0.156731
504,0.169421,0.157261
505,0.169421,0.157420
506,0.169421,0.155485
507,0.169421,0.157428
508,0.169421,0.155620
509,0.169421,0.156857
510,0.169421,0.154053
511,0.169421,0.155157
512,0.169421,0.155653
513,0.169421,0.157684
514,0.169421,0.156339
515,0.169421,0.156087
516,0.169421,0.154038
517,0.169421,0.153807
518,0.169421,0.156368
519,0.169421,0.155206
520,0.169421,0.155497
521,0.169421,0.153211
522,0.169421,0.155130
523,0.169421,0.156659
524,0.169421,0.155975
525,0.169421,0.153082
526,0.169421,0.155274
527,0.169421,0.152879
528,0.169421,0.153838
529,0.169421,0.155436
530,0.169421,0.155825
531,0.169421,0.155371
532,0.169421,0.154143
533,0.169421,0.152582
534,0.169421,0.153468
535,0.169421,0.152527
536,0.169421,0.157687
537,0.169421,0.157500
538,0.169421,0.155271
539,0.169421,0.155812
540,0.169421,0.153661
541,0.169421,0.154838
542,0.169421,0.156763
543,0.169421,0.155198
544,0.169421,0.155241
545,0.169421,0.156472
546,0.169421,0.154036
547,0.169421,0.153804
548,0.169421,0.153168
549,0.169421,0.154389
550,0.169421,0.155028
551,0.169421,0.149803
552,0.169421,0.152680
553,0.169421,0.156737
554,0.169421,0.156028
555,0.169421,0.154219
556,0.169421,0.154179
557,0.169421,0.156451
558,0.169421,0.155841
559,0.169421,0.153822
560,0.169421,0.157730
561,0.169421,0.156604
562,0.169421,0.155870
563,0.169421,0.154625
564,0.169421,0.156777
565,0.169421,0.151944
566,0.169421,0.153483
567,0.169421,0.153216
568,0.169421,0.155200
569,0.169421,0.152424
570,0.169421,0.155903
571,0.169421,0.153391
572,0.169421,0.152581
573,0.169421,0.154487
574,0.169421,0.157160
575,0.169421,0.153243
576,0.169421,0.157871
577,0.169421,0.154705
578,0.169421,0.155723
579,0.169421,0.155079
580,0.169421,0.152983
581,0.169421,0.153738
582,0.169421,0.155043
583,0.169421,0.151551
584,0.169421,0.152745
585,0.169421,0.156619
586,0.169421,0.155280
587,0.169421,0.154058
588,0.169421,0.155701
589,0.169421,0.156302
590,0.169421,0.151005
591,0.169421,0.155057
592,0.169421,0.155937
593,0.169421,0.155823
594,0.169421,0.155322
595,0.169421,0.156678
596,0.169421,0.155548
597,0.169421,0.156812
598,0.169421,0.159628
599,0.169421,0.156923
