geracao,melhor_aptidao,aptidao_media
0,0.144004,0.071421
1,0.144004,0.102261
2,0.155089,0.114967
3,0.155620,0.120287
4,0.157026,0.132102
5,0.157026,0.138322
6,0.158279,0.136134
7,0.160714,0.138181
8,0.160714,0.141677
9,0.161861,0.144548
10,0.163597,0.146416
11,0.164497,0.143651
12,0.164497,0.143952
13,0.164730,0.147445
14,0.164730,0.146699
15,0.164730,0.149781
16,0.165158,0.152901
17,0.165158,0.150336
18,0.165158,0.152075
19,0.165881,0.151583
20,0.166140,0.151468
21,0.166140,0.154179
22,0.166187,0.152180
23,0.166187,0.150654
24,0.166446,0.152724
25,0.166446,0.153627
26,0.166667,0.152737
27,0.166749,0.151447
28,0.166749,0.152947
29,0.167131,0.151824
30,0.167233,0.153353
31,0.167747,0.153047
32,0.167747,0.154326
33,0.167835,0.155640
34,0.168313,0.153571
35,0.168313,0.154450
36,0.168313,0.155910
37,0.168513,0.154560
38,0.168513,0.155194
39,0.168637,0.155937
40,0.168637,0.152888
41,0.168637,0.152188
42,0.168637,0.152443
43,0.168637,0.152926
44,0.168637,0.153594
45,0.168716,0.158280
46,0.168716,0.154746
47,0.168765,0.154957
48,0.168765,0.155359
49,0.168765,0.153008
50,0.168765,0.151710
51,0.168765,0.155328
52,0.168765,0.156010
53,0.168765,0.154804
54,0.168765,0.154165
55,0.168765,0.154655
56,0.168898,0.154292
57,0.168898,0.154783
58,0.168898,0.154174
59,0.168898,0.154028
60,0.168898,0.157247
61,0.168899,0.156492
62,0.168899,0.152784
63,0.168899,0.155052
64,0.168899,0.156752
65,0.168899,0.153782
66,0.168899,0.156212
67,0.168899,0.154699
68,0.169015,0.153239
69,0.169015,0.157259
70,0.169015,0.155552
71,0.169015,0.155313
72,0.169015,0.153244
73,0.169015,0.155384
74,0.169015,0.155655
75,0.169015,0.156791
76,0.169015,0.154659
77,0.169015,0.156970
78,0.169015,0.157008
79,0.169015,0.153939
80,0.169015,0.154589
81,0.169015,0.156093
82,0.169015,0.157793
83,0.169044,0.156876
84,0.169044,0.156441
85,0.169044,0.156356
86,0.169044,0.153989
87,0.169044,0.155818
88,0.169044,0.157896
89,0.169044,0.155287
90,0.169071,0.153324
91,0.169071,0.156293
92,0.169071,0.156169
93,0.169071,0.154540
94,0.169071,0.152096
95,0.169071,0.152644
96,0.169071,0.155737
97,0.169071,0.154751
98,0.169071,0.152993
99,0.169071,0.156056
100,0.169071,0.155357
101,0.169071,0.156328
102,0.169071,0.156227
103,0.169071,0.153574
104,0.169071,0.156411
105,0.169071,0.152148
106,0.169071,0.155216
107,0.169071,0.156390
108,0.169071,0.156660
109,0.169071,0.154298
110,0.169071,0.156634
111,0.169071,0.154979
112,0.169071,0.157075
113,0.169071,0.158304
114,0.169071,0.151663
115,0.169071,0.155590
116,0.169071,0.156811
117,0.169071,0.155559
118,0.169071,0.155608
119,0.169071,0.155099
120,0.169071,0.155947
121,0.169071,0.159164
122,0.169071,0.156573
123,0.169071,0.155664
124,0.169071,0.152841
125,0.169071,0.154610
126,0.169071,0.153445
127,0.169071,0.155618
128,0.169071,0.155108
129,0.169071,0.155797
130,0.169071,0.156403
131,0.169071,0.159598
132,0.169071,0.154355
133,0.169071,0.154220
134,0.169071,0.155591
135,0.169071,0.156443
136,0.169071,0.154749
137,0.169071,0.156947
138,0.169071,0.154062
139,0.169071,0.158070
140,0.169071,0.155151
141,0.169071,0.156452
142,0.169071,0.155008
143,0.169071,0.157219
144,0.169071,0.154731
145,0.169071,0.161191
146,0.169071,0.154966
147,0.169071,0.154986
148,0.169071,0.156371
149,0.169071,0.156715
150,0.169071,0.157277
151,0.169071,0.152164
152,0.169071,0.154295
153,0.169071,0.158080
154,0.169071,0.156216
155,0.169071,0.153812
156,0.169071,0.154630
157,0.169071,0.156457
158,0.169071,0.155742
159,0.169071,0.155803
160,0.169071,0.158441
161,0.169071,0.155693
162,0.169090,0.158058
163,0.169090,0.157902
164,0.169090,0.156205
165,0.169090,0.156269
166,0.169090,0.154298
167,0.169090,0.155268
168,0.169090,0.157059
169,0.169090,0.156468
170,0.169090,0.155350
171,0.169090,0.154855
172,0.169090,0.155196
173,0.169090,0.154843
174,0.169090,0.155220
175,0.169090,0.154888
176,0.169090,0.158331
177,0.169090,0.154861
178,0.169090,0.153225
179,0.169090,0.155832
180,0.169090,0.156193
181,0.169090,0.154259
182,0.169090,0.156154
183,0.169090,0.157273
184,0.169090,0.154799
185,0.169090,0.154875
186,0.169090,0.156602
187,0.169090,0.157266
188,0.169119,0.158365
189,0.169119,0.158222
190,0.169119,0.156560
191,0.169119,0.154862
192,0.169119,0.156804
193,0.169119,0.156382
194,0.169119,0.156767
195,0.169119,0.155205
196,0.169119,0.154692
197,0.169119,0.150674
198,0.169119,0.155445
199,0.169119,0.156438
200,0.169129,0.154286
201,0.169129,0.156740
202,0.169239,0.158586
203,0.169239,0.155725
204,0.169239,0.156333
205,0.169253,0.155633
206,0.169253,0.153621
207,0.169253,0.156543
208,0.169253,0.153468
209,0.169253,0.155975
210,0.169253,0.157417
211,0.169253,0.155333
212,0.169253,0.155768
213,0.169253,0.154028
214,0.169253,0.153839
215,0.169253,0.154684
216,0.169253,0.157078
217,0.169253,0.155150
218,0.169253,0.154976
219,0.169253,0.151316
220,0.169253,0.152634
221,0.169253,0.154387
222,0.169253,0.156475
223,0.169253,0.155431
224,0.169253,0.155893
225,0.169253,0.155624
226,0.169253,0.150649
227,0.169253,0.155092
228,0.169253,0.155369
229,0.169253,0.152130
230,0.169253,0.152787
231,0.169253,0.155608
232,0.169253,0.155807
233,0.169253,0.157790
234,0.169253,0.156479
235,0.169253,0.155065
236,0.169253,0.151888
237,0.169253,0.151259
238,0.169253,0.151612
239,0.169253,0.154159
240,0.169253,0.154470
241,0.169253,0.157559
242,0.169253,0.156860
243,0.169253,0.155069
244,0.169253,0.155592
245,0.169253,0.152127
246,0.169253,0.152066
247,0.169253,0.156689
248,0.169253,0.158213
249,0.169253,0.155960
250,0.169253,0.153191
251,0.169253,0.156576
252,0.169253,0.153909
253,0.169253,0.155107
254,0.169253,0.153061
255,0.169253,0.152365
256,0.169253,0.154419
257,0.169253,0.154495
258,0.169253,0.154223
259,0.169253,0.154056
260,0.169253,0.153669
261,0.169253,0.154033
262,0.169253,0.155198
263,0.169253,0.156898
264,0.169253,0.153522
265,0.169253,0.152958
266,0.169253,0.156191
267,0.169253,0.156451
268,0.169253,0.154389
269,0.169253,0.155563
270,0.169253,0.153727
271,0.169253,0.153024
272,0.169253,0.154096
273,0.169253,0.153230
274,0.169253,0.152881
275,0.169253,0.152717
276,0.169253,0.156074
277,0.169253,0.153019
278,0.169253,0.153662
279,0.169253,0.156782
280,0.169253,0.154467
281,0.169253,0.153427
282,0.169253,0.153033
283,0.169253,0.150280
284,0.169253,0.155201
285,0.169253,0.154392
286,0.169253,0.155347
287,0.169253,0.156476
288,0.169253,0.153454
289,0.169253,0.157552
290,0.169253,0.155871
291,0.169253,0.156129
292,0.169253,0.155626
293,0.169253,0.155709
294,0.169253,0.151143
295,0.169253,0.153134
296,0.169253,0.151845
297,0.169253,0.151812
298,0.169253,0.153297
299,0.169253,0.155796
300,0.169253,0.152966
301,0.169253,0.158712
302,0.169253,0.153941
303,0.169253,0.154777
304,0.169253,0.155733
305,0.169253,0.154544
306,0.169253,0.154486
307,0.169253,0.155511
308,0.169253,0.154245
309,0.169253,0.153697
310,0.169253,0.151374
311,0.169253,0.155767
312,0.169253,0.152677
313,0.169253,0.154087
314,0.169253,0.153504
315,0.169253,0.155180
316,0.169253,0.153458
317,0.169253,0.153344
318,0.169253,0.153315
319,0.169253,0.154201
320,0.169253,0.156074
321,0.169253,0.156379
322,0.169253,0.156907
323,0.169253,0.157310
324,0.169253,0.153581
325,0.169253,0.155781
326,0.169253,0.152781
327,0.169253,0.157802
328,0.169253,0.152789
329,0.169253,0.152145
330,0.169253,0.153043
331,0.169253,0.153411
332,0.169253,0.154228
333,0.169253,0.159292
334,0.169253,0.157634
335,0.169253,0.153478
336,0.169253,0.152266
337,0.169253,0.151413
338,0.169253,0.154943
339,0.169253,0.156957
340,0.169253,0.154634
341,0.169253,0.154458
342,0.169253,0.152011
343,0.169253,0.153633
344,0.169253,0.151737
345,0.169253,0.153623
346,0.169253,0.151020
347,0.169253,0.157294
348,0.169253,0.158505
349,0.169253,0.154939
350,0.169253,0.152032
351,0.169253,0.153829
352,0.169253,0.155026
353,0.169253,0.156134
354,0.169253,0.156532
355,0.169253,0.156483
356,0.169253,0.152574
357,0.169253,0.155032
358,0.169253,0.153563
359,0.169253,0.154705
360,0.169253,0.154350
361,0.169253,0.154144
362,0.169253,0.151064
363,0.169253,0.155552
364,0.169253,0.153329
365,0.169253,0.153714
366,0.169253,0.151518
367,0.169253,0.154293
368,0.169253,0.157622
369,0.169253,0.157535
370,0.169253,0.157249
371,0.169253,0.151957
372,0.169253,0.155637
373,0.169253,0.155812
374,0.169253,0.155125
375,0.169253,0.157097
376,0.169253,0.153974
377,0.169253,0.157030
378,0.169253,0.153947
379,0.169253,0.155127
380,0.169253,0.153475
381,0.169253,0.155285
382,0.169253,0.154265
383,0.169253,0.155597
384,0.169253,0.156277
385,0.169253,0.157777
386,0.169253,0.157672
387,0.169253,0.151772
388,0.169253,0.153696
389,0.169253,0.157822
390,0.169253,0.156405
391,0.169253,0.156157
392,0.169253,0.159278
393,0.169253,0.154268
394,0.169253,0.153824
395,0.169253,0.155480
396,0.169253,0.156315
397,0.169253,0.154768
398,0.169253,0.155161
399,0.169253,0.155337
400,0.169253,0.156155
401,0.169253,0.154894
402,0.169253,0.158165
403,0.169253,0.156451
404,0.169253,0.154958
405,0.169253,0.152831
406,0.169253,0.154882
407,0.169253,0.153282
408,0.169253,0.155302
409,0.169253,0.155341
410,0.169253,0.155117
411,0.169253,0.153071
412,0.169253,0.157200
413,0.169253,0.157221
414,0.169253,0.153750
415,0.169253,0.153776
416,0.169253,0.155693
417,0.169253,0.155641
418,0.169253,0.158414
419,0.169253,0.153777
420,0.169253,0.152099
421,0.169253,0.156080
422,0.169253,0.153915
423,0.169253,0.154032
424,0.169253,0.154888
425,0.169253,0.153404
426,0.169253,0.151311
427,0.169253,0.155051
428,0.169253,0.155896
429,0.169253,0.155942
430,0.169338,0.157931
431,0.169338,0.155452
432,0.169338,0.154928
433,0.169338,0.152813
434,0.169338,0.155550
435,0.169338,0.153783
436,0.169338,0.154461
437,0.169338,0.155257
438,0.169338,0.156250
439,0.169338,0.155430
440,0.169338,0.154887
441,0.169338,0.157243
442,0.169338,0.156561
443,0.169338,0.157321
444,0.169338,0.154700
445,0.169338,0.155175
446,0.169338,0.155270
447,0.169338,0.153763
448,0.169338,0.156883
449,0.169338,0.154503
450,0.169338,0.155685
451,0.169338,0.153215
452,0.169338,0.154300
453,0.169338,0.156482
454,0.169338,0.157517
455,0.169338,0.157449
456,0.169338,0.156028
457,0.169338,0.157134
458,0.169338,0.154974
459,0.169338,0.155021
460,0.169338,0.154131
461,0.169338,0.156321
462,0.169338,0.155144
463,0.169338,0.155650
464,0.169338,0.154599
465,0.169338,0.154056
466,0.169338,0.154905
467,0.169338,0.154164
468,0.169338,0.154412
469,0.169338,0.157006
470,0.169338,0.157988
471,0.169338,0.155285
472,0.169338,0.155333
473,0.169338,0.152921
474,0.169338,0.156940
475,0.169338,0.154728
476,0.169338,0.155855
477,0.169338,0.158671
478,0.169338,0.156037
479,0.169338,0.156804
480,0.169338,0.154255
481,0.169338,0.155015
482,0.169338,0.156406
483,0.169338,0.154674
484,0.169338,0.153762
485,0.169338,0.153279
486,0.169338,0.153987
487,0.169338,0.153889
488,0.169338,0.152689
489,0.169338,0.149941
490,0.169338,0.152727
491,0.169338,0.156213
492,0.169338,0.156282
493,0.169648,0.154416
494,0.169648,0.154434
495,0.169648,0.154903
496,0.169648,0.152437
497,0.169648,0.156727
498,0.169648,0.153832
499,0.169648,0.157774
500,0.169648,0.156543
501,0.169648,0.154082
502,0.169648,0.154874
503,0.169648,0.157231
504,0.169648,0.156369
505,0.169648,0.153728
506,0.169648,0.156355
507,0.169648,0.152600
508,0.169718,0.155144
509,0.169718,0.153062
510,0.169718,0.154023
511,0.169718,0.156476
512,0.169718,0.155424
513,0.169718,0.157563
514,0.169718,0.155555
515,0.169718,0.155199
516,0.169718,0.155924
517,0.169718,0.155898
