geracao,melhor_aptidao,aptidao_media
0,0.143595,-0.025815
1,0.143595,0.023668
2,0.143595,0.039218
3,0.143595,0.037891
4,0.143595,0.066636
5,0.143595,0.059695
6,0.151792,0.076303
7,0.155639,0.069542
8,0.155639,0.080014
9,0.160716,0.088701
10,0.160716,0.092400
11,0.160716,0.089625
12,0.160716,0.087998
13,0.161671,0.089089
14,0.161671,0.092856
15,0.161671,0.089323
16,0.161671,0.089921
17,0.161671,0.079369
18,0.161671,0.087630
19,0.161671,0.056101
20,0.161671,0.073515
21,0.162986,0.080571
22,0.162986,0.084473
23,0.162986,0.100883
24,0.162986,0.096589
25,0.162986,0.107398
26,0.162986,0.106155
27,0.162986,0.102376
28,0.162986,0.106472
29,0.162986,0.106380
30,0.162986,0.106300
31,0.162986,0.103446
32,0.162986,0.103860
33,0.162986,0.100670
34,0.162986,0.098676
35,0.162986,0.105962
36,0.163983,0.113441
37,0.163983,0.109163
38,0.163983,0.102844
39,0.163983,0.102763
40,0.163983,0.106908
41,0.163983,0.109015
42,0.163983,0.108756
43,0.163983,0.107931
44,0.163983,0.109907
45,0.163983,0.107730
46,0.163983,0.101973
47,0.163983,0.107309
48,0.163983,0.101912
49,0.163983,0.099325
50,0.163983,0.097788
51,0.164248,0.105452
52,0.164322,0.100549
53,0.164322,0.092926
54,0.164322,0.100676
55,0.164322,0.101536
56,0.164322,0.099876
57,0.164322,0.107431
58,0.164322,0.095851
59,0.164322,0.106846
60,0.164322,0.104805
61,0.164770,0.105285
62,0.164770,0.109757
63,0.164770,0.103800
64,0.164770,0.112605
65,0.164770,0.115251
66,0.164770,0.107999
67,0.164770,0.110668
68,0.164770,0.108037
69,0.164770,0.101872
70,0.164770,0.110670
71,0.164770,0.108275
72,0.164770,0.109957
73,0.164770,0.104864
74,0.164770,0.109023
75,0.164770,0.114418
76,0.164770,0.108283
77,0.164770,0.110400
78,0.164770,0.106508
79,0.165214,0.113671
80,0.165214,0.105337
81,0.165214,0.110149
82,0.165214,0.114354
83,0.165214,0.109423
84,0.165214,0.112025
85,0.165214,0.100898
86,0.165434,0.098190
87,0.165434,0.109973
88,0.165434,0.111355
89,0.165434,0.117648
90,0.165434,0.117114
91,0.165434,0.115564
92,0.165434,0.123659
93,0.165434,0.122134
94,0.165434,0.124622
95,0.165647,0.120723
96,0.165647,0.124441
