geracao,melhor_aptidao,aptidao_media
0,0.143155,0.077580
1,0.148601,0.101569
2,0.152515,0.115288
3,0.154194,0.127391
4,0.154194,0.132831
5,0.158954,0.134717
6,0.160149,0.137078
7,0.161816,0.142162
8,0.162735,0.137409
9,0.164768,0.141925
10,0.164768,0.144822
11,0.164768,0.143947
12,0.164768,0.143680
13,0.164955,0.145844
14,0.165013,0.147092
15,0.165627,0.146900
16,0.165844,0.153234
17,0.165973,0.152146
18,0.166511,0.150802
19,0.166511,0.152160
20,0.166554,0.154415
21,0.167207,0.153410
22,0.167207,0.153590
23,0.167425,0.152846
24,0.167510,0.152367
25,0.167776,0.156504
26,0.168078,0.155462
27,0.168160,0.155443
28,0.168355,0.152954
29,0.168494,0.156083
30,0.168494,0.152878
31,0.168494,0.154042
32,0.168549,0.152934
33,0.168549,0.156600
34,0.168549,0.158428
35,0.168567,0.153560
36,0.168567,0.156056
37,0.168696,0.153154
38,0.168696,0.155983
39,0.168696,0.155353
40,0.168696,0.155604
41,0.168918,0.153122
42,0.168918,0.153895
43,0.169047,0.154697
44,0.169047,0.154323
45,0.169047,0.154480
46,0.169234,0.155964
47,0.169234,0.157587
48,0.169234,0.156180
49,0.169234,0.156951
50,0.169234,0.153374
51,0.169234,0.153367
52,0.169234,0.157040
53,0.169342,0.154911
54,0.169342,0.159001
55,0.169342,0.157641
56,0.169418,0.157200
57,0.169418,0.154567
58,0.169418,0.157497
59,0.169418,0.155413
60,0.169420,0.153643
61,0.169420,0.156050
62,0.169518,0.155629
63,0.169518,0.153798
64,0.169518,0.158577
65,0.169566,0.156744
66,0.169566,0.156605
67,0.169566,0.155984
68,0.169566,0.155077
69,0.169566,0.156005
70,0.169566,0.155814
71,0.169566,0.158345
72,0.169566,0.157597
73,0.169585,0.159623
74,0.169585,0.157633
75,0.169585,0.156779
76,0.169585,0.156875
77,0.169585,0.153127
78,0.169585,0.156344
79,0.169585,0.157260
80,0.169585,0.156850
81,0.169585,0.155150
82,0.169630,0.159532
83,0.169630,0.157904
84,0.169630,0.155814
85,0.169630,0.156970
86,0.169630,0.160335
87,0.169630,0.155048
88,0.169638,0.153791
89,0.169662,0.154936
90,0.169662,0.155940
91,0.169662,0.152575
92,0.169669,0.154944
93,0.169704,0.156942
94,0.169755,0.158230
95,0.169755,0.156342
96,0.169755,0.156231
97,0.169755,0.155074
98,0.169755,0.156015
99,0.169755,0.153587
100,0.169755,0.155931
101,0.169755,0.156699
102,0.169755,0.156766
103,0.169755,0.156210
104,0.169755,0.157039
105,0.169807,0.155384
106,0.169807,0.153688
107,0.169807,0.153835
108,0.169807,0.152369
109,0.169807,0.160466
110,0.169807,0.152302
111,0.169807,0.158016
112,0.169807,0.159800
113,0.169807,0.158477
114,0.169807,0.159876
115,0.169807,0.157441
116,0.169807,0.157846
117,0.169883,0.154289
118,0.169883,0.154207
119,0.169883,0.154391
120,0.169883,0.157952
121,0.169883,0.152076
122,0.169883,0.157346
123,0.169883,0.155636
124,0.169883,0.155411
125,0.169883,0.156248
126,0.169883,0.154586
127,0.169883,0.156706
128,0.169883,0.155475
129,0.169883,0.154572
130,0.169883,0.152847
131,0.169883,0.157945
132,0.169883,0.153400
133,0.169883,0.156256
134,0.169883,0.153445
135,0.169883,0.154682
136,0.169883,0.154768
137,0.169883,0.153764
138,0.169883,0.152987
139,0.169883,0.154116
140,0.169906,0.156722
141,0.169906,0.155471
142,0.169906,0.156115
143,0.169906,0.154246
144,0.169906,0.157613
145,0.169906,0.157187
146,0.169906,0.157028
147,0.169906,0.155840
148,0.169906,0.154764
149,0.169906,0.156255
150,0.169906,0.156102
151,0.169906,0.153062
152,0.169906,0.154892
153,0.169906,0.154684
154,0.169916,0.156163
155,0.169916,0.154573
