geracao,melhor_aptidao,aptidao_media
0,0.155304,0.058978
1,0.155304,0.110786
2,0.156505,0.122967
3,0.156866,0.129731
4,0.158654,0.135278
5,0.158654,0.137244
6,0.158654,0.141277
7,0.159388,0.142801
8,0.160559,0.143170
9,0.161470,0.144049
10,0.162190,0.144359
11,0.163338,0.146418
12,0.163615,0.146380
13,0.165944,0.148915
14,0.165944,0.147145
15,0.166628,0.145490
16,0.166628,0.151191
17,0.166628,0.152981
18,0.166628,0.150848
19,0.166628,0.152896
20,0.167101,0.154078
21,0.167101,0.152827
22,0.167101,0.155757
23,0.167110,0.156971
24,0.167196,0.154688
25,0.167600,0.154100
26,0.167806,0.152800
27,0.167806,0.154311
28,0.167806,0.156395
29,0.168197,0.150872
30,0.168285,0.153247
31,0.168854,0.155378
32,0.168854,0.154021
33,0.169333,0.155278
34,0.169333,0.153638
35,0.169333,0.153756
36,0.169333,0.154200
37,0.169333,0.158192
38,0.169333,0.158200
39,0.169333,0.156944
40,0.169398,0.157979
41,0.169544,0.155780
42,0.169544,0.156165
43,0.169544,0.155991
44,0.169638,0.160501
45,0.169638,0.156586
46,0.169638,0.154864
47,0.169638,0.156125
48,0.169665,0.152670
49,0.169665,0.155681
50,0.169698,0.157103
51,0.169725,0.156345
52,0.169725,0.154410
53,0.169725,0.153191
54,0.169725,0.158063
55,0.169727,0.159802
56,0.169727,0.159232
57,0.169727,0.155290
58,0.169727,0.156749
59,0.169727,0.155939
60,0.169727,0.157920
61,0.169727,0.155283
62,0.169727,0.156042
63,0.169727,0.156708
64,0.169727,0.156056
65,0.169739,0.156798
66,0.169739,0.156320
67,0.169783,0.154413
68,0.169963,0.156720
69,0.169963,0.158590
70,0.169975,0.153844
71,0.170019,0.156760
72,0.170019,0.156429
73,0.170019,0.154828
74,0.170019,0.155982
75,0.170019,0.154669
76,0.170019,0.155139
77,0.170019,0.154127
78,0.170019,0.158193
79,0.170019,0.158500
80,0.170019,0.156478
81,0.170019,0.155527
82,0.170019,0.156195
83,0.170019,0.154928
84,0.170019,0.156616
85,0.170019,0.158415
86,0.170019,0.156629
87,0.170019,0.152450
88,0.170019,0.153996
89,0.170019,0.155519
90,0.170019,0.155735
91,0.170019,0.155203
92,0.170030,0.156583
93,0.170030,0.158161
94,0.170030,0.156733
95,0.170030,0.156512
96,0.170030,0.156186
97,0.170030,0.156217
98,0.170030,0.153613
99,0.170030,0.156830
100,0.170030,0.156399
101,0.170056,0.157597
102,0.170056,0.154775
103,0.170056,0.155526
104,0.170056,0.158218
