geracao,melhor_aptidao,aptidao_media
0,0.129987,0.007394
1,0.129987,0.011123
2,0.141519,0.025026
3,0.141519,0.062134
4,0.141519,0.068877
5,0.152532,0.066081
6,0.152532,0.073461
7,0.152532,0.066109
8,0.152532,0.087988
9,0.152532,0.082953
10,0.152532,0.082592
11,0.152532,0.089639
12,0.154395,0.067882
13,0.158474,0.090373
14,0.158474,0.088660
15,0.159498,0.080702
16,0.159498,0.055494
17,0.159819,0.076888
18,0.159819,0.093318
19,0.159819,0.088220
20,0.159819,0.102021
21,0.159819,0.094817
22,0.159819,0.101625
23,0.159819,0.102376
24,0.159819,0.098118
25,0.159819,0.098464
26,0.162210,0.101518
27,0.162210,0.107817
28,0.162210,0.110065
29,0.162224,0.108503
30,0.162224,0.110060
31,0.162224,0.099602
32,0.162224,0.104624
33,0.162224,0.108704
34,0.163629,0.113175
35,0.163629,0.111554
36,0.163629,0.114763
37,0.163629,0.111006
38,0.163629,0.101596
39,0.163629,0.107480
40,0.163629,0.106987
41,0.163629,0.107055
42,0.163629,0.103771
43,0.165039,0.106046
44,0.165039,0.111852
45,0.165039,0.106498
46,0.165077,0.103463
47,0.165272,0.111045
48,0.165272,0.101309
49,0.165657,0.098492
50,0.165657,0.098856
51,0.165657,0.094662
52,0.166479,0.098936
53,0.166479,0.093961
54,0.166479,0.099767
55,0.166479,0.096906
56,0.166479,0.086447
57,0.166479,0.099256
58,0.166479,0.101616
59,0.166479,0.085105
60,0.166479,0.098452
61,0.166479,0.086312
62,0.166479,0.108370
63,0.166479,0.103142
64,0.166479,0.093062
65,0.166479,0.096476
66,0.166479,0.100283
67,0.167033,0.104386
68,0.167033,0.097732
69,0.167033,0.098597
70,0.167033,0.097402
71,0.167033,0.085776
72,0.167033,0.091973
73,0.167033,0.102755
74,0.167033,0.110108
75,0.167033,0.107337
76,0.167033,0.106925
77,0.167400,0.107456
78,0.167400,0.103121
79,0.167400,0.105736
80,0.167400,0.115936
81,0.167400,0.108072
82,0.167445,0.103326
83,0.167445,0.106029
84,0.167471,0.100185
85,0.167471,0.117615
86,0.167471,0.110298
87,0.167471,0.118401
88,0.167471,0.111211
89,0.167471,0.111315
90,0.167471,0.110464
91,0.167836,0.110609
92,0.167836,0.116520
93,0.167836,0.112541
94,0.167836,0.114223
95,0.167943,0.114690
96,0.167943,0.112743
97,0.167943,0.113209
98,0.167943,0.114283
99,0.167943,0.107401
100,0.167960,0.102730
101,0.167960,0.097207
102,0.167960,0.109594
103,0.167960,0.111403
104,0.168100,0.099444
105,0.168100,0.097547
106,0.168100,0.102152
107,0.168100,0.105360
108,0.168100,0.103321
109,0.168100,0.105665
110,0.168100,0.104542
111,0.168100,0.103010
112,0.168183,0.108614
113,0.168183,0.110573
114,0.168183,0.116340
115,0.168183,0.118738
116,0.168183,0.111070
117,0.168183,0.097091
118,0.168183,0.111957
119,0.168183,0.110674
120,0.168183,0.108819
121,0.168183,0.101380
122,0.168183,0.112459
123,0.168183,0.111914
124,0.168183,0.098583
125,0.168183,0.107207
126,0.168183,0.108200
127,0.168183,0.101719
128,0.168183,0.085556
129,0.168183,0.102972
130,0.168183,0.113862
131,0.168183,0.103013
132,0.168183,0.103349
133,0.168183,0.098733
134,0.168183,0.110338
135,0.168183,0.111529
136,0.168183,0.112792
137,0.168183,0.116182
138,0.168183,0.114431
139,0.168183,0.114238
140,0.168183,0.119265
141,0.168183,0.121283
142,0.168183,0.122416
143,0.168183,0.118353
144,0.168183,0.108516
145,0.168183,0.103457
146,0.168183,0.102761
147,0.168183,0.100254
148,0.168183,0.109208
149,0.168370,0.108282
150,0.168370,0.108960
151,0.168370,0.108451
152,0.168370,0.105955
153,0.168370,0.108366
154,0.168370,0.097468
155,0.168370,0.107034
156,0.168370,0.105284
157,0.168370,0.107371
158,0.168370,0.112367
159,0.168370,0.110826
160,0.168370,0.114960
161,0.168370,0.110275
162,0.168370,0.108139
163,0.168370,0.112990
164,0.168370,0.113116
165,0.168370,0.108656
166,0.168370,0.111311
167,0.168370,0.096993
168,0.168370,0.090814
169,0.168370,0.097118
170,0.168370,0.100202
171,0.168370,0.096395
172,0.168370,0.102502
173,0.168370,0.104902
174,0.168370,0.111547
175,0.168370,0.104313
176,0.168370,0.101443
177,0.168370,0.102613
178,0.168370,0.110602
179,0.168370,0.115028
180,0.168370,0.108276
181,0.168370,0.100878
182,0.168385,0.101820
183,0.168385,0.092395
184,0.168385,0.102257
185,0.168385,0.104359
186,0.168385,0.110982
187,0.168385,0.101479
188,0.168385,0.103380
189,0.168385,0.112191
190,0.168385,0.106128
191,0.168385,0.101954
192,0.168385,0.105367
193,0.168385,0.095600
194,0.168385,0.089231
195,0.168385,0.100125
196,0.168385,0.110781
197,0.168385,0.113669
198,0.168385,0.102011
199,0.168712,0.104285
200,0.168712,0.098291
201,0.168712,0.097439
202,0.168712,0.098049
203,0.168712,0.103839
204,0.168712,0.099361
205,0.168712,0.103428
206,0.168712,0.106019
207,0.168712,0.106339
208,0.168712,0.112522
209,0.168712,0.111603
210,0.168712,0.101610
211,0.168712,0.099593
212,0.168712,0.104455
213,0.168712,0.102628
214,0.168712,0.109972
215,0.168712,0.109513
216,0.168712,0.109281
217,0.168712,0.115091
218,0.168712,0.108904
219,0.168712,0.105981
220,0.168712,0.103226
221,0.168712,0.110464
222,0.168712,0.107204
223,0.168712,0.110310
224,0.168712,0.111897
225,0.168712,0.105734
226,0.168712,0.106645
227,0.168712,0.106792
228,0.168712,0.106660
229,0.168712,0.110294
230,0.168712,0.105845
231,0.168712,0.102425
232,0.168712,0.104278
233,0.168712,0.098726
234,0.168712,0.106241
235,0.168712,0.105823
236,0.168712,0.102336
237,0.168712,0.099467
238,0.168712,0.108982
239,0.168712,0.103527
240,0.168712,0.091321
241,0.168712,0.102764
242,0.168712,0.107817
243,0.168712,0.104271
244,0.168712,0.104002
245,0.168712,0.102720
246,0.168712,0.107093
247,0.168712,0.105397
248,0.168712,0.106593
249,0.168712,0.108708
250,0.168712,0.108454
251,0.168712,0.113814
