geracao,melhor_aptidao,aptidao_media
0,0.136566,0.010963
1,0.136566,0.030630
2,0.144159,0.048714
3,0.144159,0.029650
4,0.148090,0.052528
5,0.148090,0.059888
6,0.148090,0.065078
7,0.148090,0.072918
8,0.149369,0.073283
9,0.149369,0.079551
10,0.151190,0.085242
11,0.151190,0.088525
12,0.151190,0.084062
13,0.151190,0.090650
14,0.151190,0.090255
15,0.151190,0.100453
16,0.152203,0.102577
17,0.152813,0.104823
18,0.155266,0.091867
19,0.155266,0.091391
20,0.155266,0.101617
21,0.155266,0.093291
22,0.155266,0.097638
23,0.156466,0.095178
24,0.158783,0.093177
25,0.158783,0.087758
26,0.159528,0.092231
27,0.159528,0.094366
28,0.159528,0.104113
29,0.162750,0.100142
30,0.162750,0.102490
31,0.162782,0.093183
32,0.162782,0.088435
33,0.162782,0.097797
34,0.163316,0.079611
35,0.163316,0.074331
36,0.163316,0.067586
37,0.163316,0.078265
38,0.163316,0.068562
39,0.163377,0.054425
40,0.163377,0.072418
41,0.163377,0.069723
42,0.165166,0.069805
43,0.165166,0.072354
44,0.165166,0.064066
45,0.165166,0.079689
46,0.165166,0.060420
47,0.165166,0.085523
48,0.165166,0.089100
49,0.165166,0.076765
50,0.165166,0.076754
51,0.165166,0.089967
52,0.165166,0.100898
53,0.165166,0.102039
54,0.165166,0.095410
55,0.165166,0.101871
56,0.165166,0.103367
57,0.165166,0.107538
58,0.165166,0.113217
59,0.166182,0.120406
60,0.166182,0.116659
61,0.166182,0.110149
62,0.166182,0.104460
63,0.166755,0.102094
64,0.166755,0.104125
65,0.166755,0.104371
66,0.166755,0.095163
67,0.166755,0.101913
68,0.166755,0.102113
69,0.166755,0.106614
70,0.166755,0.103925
71,0.166755,0.106120
72,0.166755,0.108000
73,0.166932,0.093286
74,0.166932,0.106954
75,0.166932,0.114186
76,0.166932,0.111689
77,0.167400,0.109550
78,0.167400,0.108628
79,0.167400,0.103759
80,0.167400,0.106645
81,0.167400,0.106507
82,0.167400,0.108392
83,0.167400,0.106588
84,0.167400,0.109377
85,0.167400,0.112613
86,0.167400,0.114380
87,0.167400,0.114950
88,0.167400,0.119528
89,0.167400,0.123890
90,0.167400,0.125481
91,0.167400,0.109275
92,0.167400,0.106049
93,0.167400,0.114134
94,0.167400,0.110533
95,0.167400,0.108961
96,0.167400,0.110739
97,0.167400,0.107206
98,0.167400,0.106860
99,0.167400,0.114979
100,0.167400,0.113292
101,0.167400,0.100000
102,0.167400,0.111830
103,0.167469,0.114344
104,0.167469,0.118799
105,0.167469,0.111365
106,0.167469,0.114285
107,0.167469,0.116405
108,0.167932,0.122247
109,0.167932,0.110786
110,0.167932,0.116817
111,0.167932,0.116486
112,0.167932,0.114389
113,0.167932,0.119363
114,0.167932,0.121940
115,0.167932,0.125180
116,0.167932,0.119968
117,0.167932,0.118745
118,0.167932,0.106838
119,0.167932,0.113166
120,0.167932,0.120209
121,0.167932,0.113542
122,0.167932,0.104986
123,0.167932,0.100251
124,0.167932,0.110069
125,0.167932,0.108556
126,0.167932,0.116578
127,0.167932,0.121770
128,0.167932,0.123124
129,0.167932,0.127233
130,0.167932,0.123755
131,0.167932,0.124096
132,0.167932,0.124244
133,0.167932,0.126271
134,0.167932,0.126345
135,0.167932,0.128816
136,0.167932,0.127188
137,0.167932,0.127153
138,0.167932,0.118794
139,0.167932,0.106280
140,0.167932,0.122256
141,0.167932,0.120804
142,0.167932,0.119878
143,0.167932,0.125091
144,0.167932,0.121716
145,0.167932,0.127397
146,0.167932,0.128751
147,0.167932,0.132212
148,0.167932,0.137500
149,0.167932,0.133058
150,0.167932,0.131616
151,0.167932,0.124459
152,0.167932,0.118548
153,0.167932,0.115866
154,0.167932,0.119333
155,0.167932,0.121144
156,0.167932,0.114262
157,0.168111,0.119755
158,0.168111,0.124677
159,0.168111,0.122828
160,0.168111,0.115906
161,0.168111,0.111533
162,0.168111,0.110559
163,0.168324,0.116241
164,0.168324,0.109770
165,0.168324,0.108995
166,0.168324,0.118377
167,0.168324,0.107078
168,0.168324,0.110291
169,0.168324,0.103656
170,0.168324,0.120838
171,0.168324,0.118702
172,0.168324,0.120839
173,0.168324,0.116211
174,0.168324,0.110167
175,0.168324,0.110654
176,0.168460,0.112092
177,0.168460,0.110528
178,0.168460,0.109119
179,0.168460,0.107323
180,0.168460,0.107554
181,0.168460,0.107405
182,0.168460,0.113694
183,0.168460,0.119940
184,0.168460,0.121602
185,0.168460,0.111840
186,0.168460,0.120362
187,0.168460,0.117778
188,0.168460,0.123972
189,0.168460,0.117582
190,0.168460,0.121661
191,0.168460,0.111784
192,0.168460,0.107270
193,0.168460,0.117698
194,0.168460,0.123883
195,0.168460,0.119674
196,0.168460,0.125021
197,0.168460,0.129138
198,0.168460,0.130458
199,0.168460,0.131795
200,0.168460,0.131294
201,0.168460,0.127538
202,0.168460,0.127001
203,0.168460,0.122648
204,0.168460,0.125828
205,0.168460,0.125764
206,0.168460,0.117634
207,0.168460,0.122079
208,0.168460,0.113444
209,0.168460,0.115954
210,0.168460,0.116818
211,0.168460,0.126295
212,0.168460,0.120452
213,0.168460,0.116924
214,0.168460,0.124988
215,0.168460,0.120555
216,0.168460,0.123873
217,0.168713,0.123709
218,0.168713,0.115204
219,0.168713,0.118413
220,0.168713,0.121289
221,0.168713,0.117669
222,0.168713,0.118455
223,0.168713,0.121508
224,0.168713,0.117285
225,0.168713,0.118015
226,0.168713,0.115779
227,0.168713,0.110992
228,0.168713,0.114795
229,0.168713,0.109034
230,0.168713,0.113355
231,0.168713,0.116586
232,0.168713,0.117155
233,0.168713,0.117359
234,0.168713,0.115022
235,0.168779,0.120121
236,0.168779,0.120690
237,0.168779,0.110697
238,0.168779,0.115934
239,0.168779,0.108030
240,0.168779,0.119702
241,0.168779,0.115138
242,0.168779,0.119692
243,0.168779,0.117341
244,0.168779,0.119807
245,0.168779,0.115365
246,0.168779,0.108962
247,0.168779,0.109382
248,0.168779,0.110999
249,0.168779,0.115248
250,0.168779,0.113491
251,0.168779,0.114217
252,0.168779,0.105225
253,0.168779,0.108230
254,0.168779,0.106020
255,0.168981,0.114007
256,0.168981,0.103667
257,0.168981,0.102507
258,0.168981,0.108491
259,0.168981,0.113449
260,0.168981,0.109907
261,0.168981,0.107340
262,0.168981,0.100665
263,0.168981,0.108849
264,0.168981,0.102811
265,0.168981,0.095507
266,0.168981,0.095017
267,0.168981,0.108588
268,0.168981,0.106393
269,0.168981,0.120244
270,0.168981,0.118489
271,0.168981,0.111381
272,0.168981,0.112941
273,0.168981,0.111607
274,0.168981,0.111997
275,0.168981,0.121384
276,0.168981,0.124800
277,0.168981,0.118276
278,0.168981,0.114876
279,0.168981,0.122977
280,0.168981,0.113764
281,0.168981,0.112579
282,0.168981,0.117035
283,0.168981,0.128429
284,0.168981,0.124881
285,0.168981,0.118269
286,0.169079,0.117756
287,0.169079,0.120211
288,0.169079,0.118477
289,0.169079,0.122208
290,0.169079,0.120672
291,0.169079,0.115615
292,0.169079,0.115192
293,0.169079,0.116506
294,0.169079,0.122420
295,0.169079,0.117432
296,0.169079,0.117051
297,0.169079,0.116242
298,0.169079,0.123524
299,0.169079,0.116785
300,0.169079,0.115423
301,0.169079,0.118516
302,0.169079,0.124860
303,0.169079,0.123622
304,0.169079,0.127139
305,0.169079,0.129164
306,0.169079,0.128088
307,0.169126,0.130239
308,0.169126,0.123778
309,0.169126,0.118932
310,0.169126,0.119167
311,0.169126,0.125049
312,0.169126,0.124236
313,0.169126,0.124503
314,0.169126,0.125190
315,0.169126,0.123299
316,0.169126,0.126320
317,0.169126,0.116630
318,0.169126,0.118815
319,0.169126,0.123804
320,0.169126,0.124238
321,0.169126,0.121080
322,0.169126,0.122384
323,0.169126,0.127317
324,0.169126,0.123745
325,0.169126,0.119948
326,0.169126,0.120445
327,0.169126,0.125476
328,0.169126,0.128926
329,0.169126,0.126458
330,0.169126,0.124728
331,0.169126,0.124355
332,0.169126,0.126513
333,0.169126,0.126001
334,0.169126,0.116983
335,0.169126,0.117706
336,0.169126,0.117809
337,0.169126,0.119537
338,0.169126,0.117474
339,0.169126,0.115933
340,0.169126,0.123393
341,0.169126,0.122745
342,0.169126,0.123138
343,0.169126,0.127414
344,0.169126,0.130648
345,0.169126,0.125480
346,0.169126,0.118420
347,0.169126,0.116905
348,0.169126,0.116222
349,0.169126,0.115139
350,0.169126,0.116205
351,0.169126,0.115710
352,0.169126,0.120538
353,0.169126,0.118581
354,0.169126,0.122139
355,0.169126,0.124267
356,0.169126,0.119042
357,0.169126,0.116062
358,0.169126,0.114591
359,0.169126,0.113687
360,0.169126,0.115118
361,0.169126,0.121207
362,0.169126,0.123556
363,0.169126,0.120376
364,0.169267,0.118968
365,0.169267,0.126278
366,0.169267,0.118853
367,0.169267,0.120314
368,0.169267,0.123494
369,0.169267,0.115843
370,0.169267,0.120478
371,0.169267,0.111733
372,0.169267,0.105522
373,0.169267,0.104293
374,0.169267,0.106156
375,0.169267,0.101932
376,0.169267,0.101983
377,0.169267,0.105718
378,0.169267,0.091060
379,0.169267,0.114178
380,0.169267,0.111209
381,0.169267,0.113819
382,0.169267,0.117617
383,0.169267,0.118515
384,0.169267,0.121582
385,0.169267,0.121604
386,0.169267,0.124248
387,0.169267,0.123543
388,0.169267,0.123007
389,0.169267,0.120782
390,0.169267,0.124297
391,0.169267,0.116329
392,0.169267,0.115280
393,0.169267,0.119227
394,0.169267,0.115117
395,0.169267,0.115560
396,0.169267,0.124061
397,0.169267,0.118420
398,0.169267,0.109322
399,0.169267,0.113639
400,0.169267,0.110768
401,0.169267,0.109267
402,0.169267,0.112564
403,0.169267,0.110738
404,0.169267,0.116598
405,0.169267,0.117715
406,0.169267,0.115994
407,0.169267,0.118779
408,0.169267,0.119080
409,0.169267,0.120837
410,0.169267,0.115093
411,0.169267,0.125529
412,0.169267,0.121774
413,0.169267,0.122867
414,0.169267,0.121565
415,0.169267,0.120410
416,0.169267,0.117952
417,0.169267,0.125286
418,0.169267,0.118319
419,0.169267,0.117563
420,0.169267,0.118226
421,0.169267,0.121737
422,0.169267,0.124974
423,0.169267,0.118496
424,0.169267,0.120318
425,0.169267,0.122492
426,0.169267,0.119199
427,0.169267,0.115521
428,0.169267,0.118263
429,0.169267,0.109199
430,0.169267,0.119220
431,0.169267,0.119225
432,0.169267,0.111239
433,0.169267,0.119019
434,0.169267,0.120900
435,0.169267,0.115323
436,0.169267,0.122685
437,0.169267,0.128343
438,0.169267,0.125456
439,0.169267,0.128420
440,0.169267,0.116844
441,0.169267,0.117264
442,0.169267,0.117360
