geracao,melhor_aptidao,aptidao_media
233,0.169721,0.156499
234,0.169721,0.155913
235,0.169721,0.157503
236,0.169721,0.153719
237,0.169721,0.153915
238,0.169721,0.157326
239,0.169721,0.150046
240,0.169721,0.157706
241,0.169721,0.155869
242,0.169721,0.154928
243,0.169721,0.154514
244,0.169726,0.152651
245,0.169726,0.157527
246,0.169726,0.154488
247,0.169726,0.154089
248,0.169726,0.155598
249,0.169726,0.152611
250,0.169726,0.157601
251,0.169726,0.155877
252,0.169726,0.151146
253,0.169726,0.155191
254,0.169726,0.151964
255,0.169726,0.150653
256,0.169726,0.156098
257,0.169726,0.155998
258,0.169765,0.155419
259,0.169765,0.154794
260,0.169765,0.157217
261,0.169765,0.156761
262,0.169765,0.152660
263,0.169765,0.153364
264,0.169765,0.155211
265,0.169765,0.153572
266,0.169765,0.157308
267,0.169765,0.156585
268,0.169765,0.157169
269,0.169765,0.158094
270,0.169765,0.154347
271,0.169765,0.152964
272,0.169765,0.155546
273,0.169765,0.154512
274,0.169765,0.155728
275,0.169765,0.154823
276,0.169765,0.154654
277,0.169765,0.152166
278,0.169765,0.156348
279,0.169765,0.152670
280,0.169795,0.156032
281,0.169795,0.155517
282,0.169795,0.153054
283,0.169795,0.154546
284,0.169795,0.156793
285,0.169795,0.157025
286,0.169795,0.156287
287,0.169795,0.158862
288,0.169795,0.159145
289,0.169795,0.156102
290,0.169795,0.155788
291,0.169795,0.156891
292,0.169795,0.156735
293,0.169795,0.153444
294,0.169795,0.157514
295,0.169795,0.157024
296,0.169795,0.155218
297,0.169795,0.157775
298,0.169795,0.147825
299,0.169795,0.151928
300,0.169795,0.158380
301,0.169795,0.152684
302,0.169795,0.155081
303,0.169795,0.156842
304,0.169795,0.154884
305,0.169795,0.154489
306,0.169795,0.154372
307,0.169797,0.154099
308,0.169797,0.153567
309,0.169797,0.158262
310,0.169797,0.157078
311,0.169797,0.153902
312,0.169797,0.153978
313,0.169797,0.157280
314,0.169889,0.155866
315,0.169889,0.153931
316,0.169950,0.160172
317,0.169950,0.153507
318,0.169950,0.155844
319,0.169950,0.154663
320,0.169950,0.155873
321,0.169987,0.153694
322,0.169987,0.153417
323,0.169987,0.153734
324,0.169987,0.153197
325,0.169987,0.154894
326,0.169987,0.156014
327,0.169987,0.156641
328,0.169987,0.154288
329,0.169987,0.156519
330,0.169987,0.155688
331,0.169987,0.159951
332,0.169987,0.154506
333,0.169987,0.151579
334,0.169987,0.156993
335,0.169987,0.157112
336,0.169987,0.152410
337,0.169987,0.156074
338,0.170003,0.153476
339,0.170003,0.155996
340,0.170003,0.158755
341,0.170003,0.158801
342,0.170003,0.152677
343,0.170003,0.153362
344,0.170003,0.156115
345,0.170003,0.157246
346,0.170003,0.157998
347,0.170003,0.153833
348,0.170003,0.152658
349,0.170003,0.152842
350,0.170003,0.152087
351,0.170003,0.154864
352,0.170003,0.155190
353,0.170003,0.154140
354,0.170003,0.155236
355,0.170003,0.154056
356,0.170003,0.157007
357,0.170003,0.158885
358,0.170003,0.158082
359,0.170003,0.153109
360,0.170003,0.156715
361,0.170003,0.156079
362,0.170003,0.152411
363,0.170003,0.153736
364,0.170003,0.154434
365,0.170003,0.154916
366,0.170003,0.155764
367,0.170003,0.153605
368,0.170003,0.153167
369,0.170003,0.158699
370,0.170003,0.155166
371,0.170003,0.156015
372,0.170006,0.154247
373,0.170006,0.154231
374,0.170006,0.151346
375,0.170006,0.156632
376,0.170006,0.154891
377,0.170006,0.154600
378,0.170006,0.153341
379,0.170006,0.155411
380,0.170006,0.155929
381,0.170058,0.153821
382,0.170058,0.155607
383,0.170058,0.158315
384,0.170058,0.154599
385,0.170058,0.157334
386,0.170058,0.154487
387,0.170058,0.156220
388,0.170058,0.153263
389,0.170058,0.155772
390,0.170058,0.155189
391,0.170058,0.158016
392,0.170058,0.153614
393,0.170058,0.154752
394,0.170058,0.155533
395,0.170058,0.154743
396,0.170058,0.152658
397,0.170058,0.152328
398,0.170058,0.155780
399,0.170058,0.153069
400,0.170058,0.157805
401,0.170058,0.155992
402,0.170108,0.155753
403,0.170108,0.157165
404,0.170108,0.155411
405,0.170108,0.156999
406,0.170108,0.155030
407,0.170108,0.154428
408,0.170108,0.155483
409,0.170108,0.156875
410,0.170108,0.151490
411,0.170108,0.156678
412,0.170108,0.155525
413,0.170108,0.154167
414,0.170108,0.155540
415,0.170108,0.155460
416,0.170138,0.154781
417,0.170138,0.154864
418,0.170138,0.158811
419,0.170138,0.155543
420,0.170138,0.156761
421,0.170138,0.152838
422,0.170138,0.155307
423,0.170138,0.152481
424,0.170138,0.156069
425,0.170138,0.154423
426,0.170138,0.156271
427,0.170138,0.157824
428,0.170179,0.152622
429,0.170179,0.156256
430,0.170179,0.155071
431,0.170179,0.154229
432,0.170179,0.156772
433,0.170179,0.153648
434,0.170179,0.154659
435,0.170179,0.152449
436,0.170179,0.153835
437,0.170179,0.155654
438,0.170179,0.155693
439,0.170179,0.156595
440,0.170179,0.152213
441,0.170179,0.155915
442,0.170179,0.156059
443,0.170179,0.155072
444,0.170179,0.154950
445,0.170179,0.155492
446,0.170179,0.155356
447,0.170179,0.152851
448,0.170179,0.153157
449,0.170179,0.154858
450,0.170179,0.156871
451,0.170179,0.155782
452,0.170179,0.154378
453,0.170179,0.154353
454,0.170179,0.153648
455,0.170179,0.155526
456,0.170179,0.154394
457,0.170179,0.153272
458,0.170179,0.157092
459,0.170179,0.158527
460,0.170179,0.155431
461,0.170179,0.155264
462,0.170179,0.155161
463,0.170179,0.152864
464,0.170179,0.151956
465,0.170179,0.153647
466,0.170179,0.154904
467,0.170179,0.157410
468,0.170179,0.153562
469,0.170179,0.156050
470,0.170179,0.154944
471,0.170179,0.157746
472,0.170179,0.155228
473,0.170179,0.153932
474,0.170179,0.154435
475,0.170179,0.155106
476,0.170179,0.155426
477,0.170179,0.155376
478,0.170179,0.153110
479,0.170179,0.157543
480,0.170179,0.155431
481,0.170182,0.153807
482,0.170182,0.156962
483,0.170182,0.155922
484,0.170182,0.157528
485,0.170182,0.156677
486,0.170182,0.156061
487,0.170182,0.151098
488,0.170182,0.154242
489,0.170182,0.151054
490,0.170182,0.152672
491,0.170182,0.156555
492,0.170182,0.153449
493,0.170182,0.153801
494,0.170182,0.156654
495,0.170182,0.155300
496,0.170182,0.155797
497,0.170182,0.154959
498,0.170182,0.156499
499,0.170182,0.155019
500,0.170182,0.154118
501,0.170182,0.154533
502,0.170182,0.153541
503,0.170182,0.155443
504,0.170182,0.154743
505,0.170182,0.153273
506,0.170182,0.155413
507,0.170182,0.158930
508,0.170182,0.159218
509,0.170182,0.156866
510,0.170182,0.155090
511,0.170182,0.156368
512,0.170182,0.157318
513,0.170182,0.155906
514,0.170182,0.154830
515,0.170182,0.154127
516,0.170182,0.153710
517,0.170182,0.154281
518,0.170182,0.153798
519,0.170182,0.155697
520,0.170182,0.154296
521,0.170182,0.158434
522,0.170182,0.155603
523,0.170182,0.158152
524,0.170182,0.157019
525,0.170182,0.158700
526,0.170182,0.152398
527,0.170182,0.151597
528,0.170182,0.154762
529,0.170182,0.151778
530,0.170182,0.155287
531,0.170182,0.156519
532,0.170182,0.152557
533,0.170182,0.154758
534,0.170182,0.153256
535,0.170182,0.154376
536,0.170182,0.155306
537,0.170182,0.153230
538,0.170182,0.155958
539,0.170182,0.155797
540,0.170182,0.154753
541,0.170182,0.156333
542,0.170182,0.153760
543,0.170182,0.151910
544,0.170182,0.154874
545,0.170182,0.153237
546,0.170182,0.153628
547,0.170182,0.155711
548,0.170182,0.154608
549,0.170182,0.155373
550,0.170182,0.155828
551,0.170182,0.155793
552,0.170182,0.151799
553,0.170182,0.153671
554,0.170182,0.154023
555,0.170182,0.155631
556,0.170182,0.152205
557,0.170182,0.153966
558,0.170182,0.154326
559,0.170182,0.153819
560,0.170182,0.151106
561,0.170182,0.158598
562,0.170182,0.153687
563,0.170182,0.152666
564,0.170182,0.155655
565,0.170182,0.158640
566,0.170182,0.153860
567,0.170182,0.155654
568,0.170182,0.156247
569,0.170182,0.154744
570,0.170182,0.156013
571,0.170182,0.155118
572,0.170182,0.154648
573,0.170182,0.153843
574,0.170182,0.157077
575,0.170182,0.155362
576,0.170182,0.153472
577,0.170182,0.156109
578,0.170182,0.154754
579,0.170182,0.153023
580,0.170182,0.153634
581,0.170182,0.155988
582,0.170182,0.153714
583,0.170182,0.155143
584,0.170182,0.153874
585,0.170182,0.154965
586,0.170182,0.156950
587,0.170182,0.158174
588,0.170182,0.155673
589,0.170182,0.156955
590,0.170182,0.159386
591,0.170182,0.156710
592,0.170182,0.153917
593,0.170182,0.153074
594,0.170182,0.152137
595,0.170182,0.158329
596,0.170182,0.152906
597,0.170182,0.155278
598,0.170182,0.156468
599,0.170182,0.156194
