geracao,melhor_aptidao,aptidao_media
0,0.139323,0.002128
1,0.139323,0.017419
2,0.147425,0.019312
3,0.147425,0.044217
4,0.147425,0.059438
5,0.148720,0.074579
6,0.154608,0.084515
7,0.154608,0.076532
8,0.154608,0.072631
9,0.154608,0.080640
10,0.154608,0.078878
11,0.156978,0.083019
12,0.156978,0.093657
13,0.156978,0.091949
14,0.156978,0.099914
15,0.157172,0.104916
16,0.157172,0.096290
17,0.157608,0.097090
18,0.157608,0.101725
19,0.157608,0.106279
20,0.157608,0.099140
21,0.158047,0.093704
22,0.158139,0.104078
23,0.158139,0.097564
24,0.158139,0.108447
25,0.158139,0.105350
26,0.159245,0.095319
27,0.159245,0.095423
28,0.159245,0.090654
29,0.159245,0.087801
30,0.159245,0.100554
31,0.159245,0.104672
32,0.159245,0.099645
33,0.159245,0.106121
34,0.161307,0.104075
35,0.161307,0.104492
36,0.161307,0.100169
37,0.161307,0.102518
38,0.161307,0.094481
39,0.161307,0.101641
40,0.161307,0.103649
41,0.161307,0.102983
42,0.161307,0.102888
43,0.163213,0.106384
44,0.163213,0.107379
45,0.163213,0.110583
46,0.163213,0.113120
47,0.163213,0.110898
48,0.163213,0.109322
49,0.163213,0.115615
50,0.163213,0.109801
51,0.163213,0.116693
52,0.163213,0.115116
53,0.163620,0.119084
54,0.163848,0.125006
55,0.164824,0.124059
56,0.164824,0.123903
57,0.164824,0.119726
58,0.164824,0.120978
59,0.164824,0.114254
60,0.164824,0.102876
61,0.164824,0.092408
62,0.164824,0.099049
63,0.164824,0.101122
64,0.164824,0.095156
65,0.164824,0.100196
66,0.164824,0.097038
67,0.164824,0.100972
68,0.164824,0.102188
69,0.164824,0.107205
70,0.164824,0.104794
71,0.164824,0.113120
72,0.164824,0.119150
73,0.164824,0.117628
74,0.164824,0.118356
75,0.164824,0.120701
76,0.164824,0.114170
77,0.165119,0.117280
78,0.165119,0.110485
79,0.165119,0.112806
80,0.165119,0.106251
81,0.165823,0.111529
82,0.165823,0.115396
83,0.165823,0.117248
84,0.165823,0.115084
85,0.165823,0.112917
86,0.165823,0.115077
87,0.165823,0.119723
88,0.165823,0.115447
89,0.166186,0.110936
90,0.166186,0.115490
91,0.166186,0.121626
92,0.166186,0.117168
93,0.166186,0.119557
94,0.166186,0.120801
95,0.166186,0.122765
96,0.166186,0.120059
97,0.166186,0.114910
98,0.166186,0.112903
99,0.166186,0.112990
100,0.166186,0.103170
101,0.166186,0.099025
102,0.166186,0.115712
103,0.166186,0.121164
104,0.166186,0.119930
105,0.166736,0.118207
106,0.166736,0.116894
107,0.166736,0.118667
108,0.166736,0.119244
109,0.166736,0.115669
110,0.166736,0.112380
111,0.166753,0.116962
112,0.166753,0.112224
113,0.166847,0.107196
114,0.166847,0.106938
115,0.166847,0.107687
116,0.166847,0.106611
117,0.166847,0.101200
118,0.166847,0.103139
119,0.166847,0.105726
120,0.166847,0.109190
121,0.166847,0.104776
122,0.166847,0.106746
123,0.166847,0.102369
124,0.166847,0.112061
125,0.166847,0.103038
126,0.166847,0.107149
127,0.166847,0.113485
128,0.166847,0.111553
129,0.167136,0.106999
130,0.167136,0.101802
131,0.167136,0.100166
132,0.167136,0.101170
133,0.167136,0.106117
134,0.167136,0.109302
135,0.167136,0.113600
136,0.167136,0.114741
137,0.167136,0.113313
138,0.167136,0.114075
139,0.167136,0.112873
140,0.167226,0.120392
141,0.167226,0.120891
142,0.167226,0.119314
143,0.167226,0.119462
144,0.167226,0.117198
145,0.167226,0.120755
146,0.167226,0.123494
147,0.167226,0.112008
148,0.167226,0.111467
149,0.167226,0.116169
150,0.167226,0.112538
151,0.167226,0.114392
152,0.167226,0.112859
153,0.167226,0.106581
154,0.167226,0.115646
155,0.167226,0.111298
156,0.167226,0.115279
157,0.167226,0.110807
158,0.167226,0.114238
159,0.167226,0.108973
160,0.167226,0.100323
161,0.167226,0.100277
162,0.167226,0.104291
163,0.167226,0.110207
164,0.167226,0.106887
165,0.167226,0.104830
166,0.167226,0.096098
167,0.167226,0.109690
168,0.167226,0.118980
169,0.167226,0.117760
170,0.167226,0.110230
171,0.167226,0.114101
172,0.167226,0.108981
173,0.167226,0.113114
174,0.167226,0.104403
175,0.167226,0.107544
176,0.167226,0.102965
177,0.167226,0.106115
178,0.167226,0.106081
179,0.167226,0.108858
180,0.167226,0.101801
181,0.167226,0.103333
182,0.167226,0.119039
183,0.167226,0.122347
184,0.167226,0.120660
185,0.167226,0.121170
186,0.167226,0.117243
187,0.167226,0.110866
188,0.167226,0.111943
189,0.167226,0.111738
190,0.167226,0.113474
191,0.167226,0.115955
192,0.167226,0.119737
193,0.167226,0.120802
194,0.167226,0.122159
195,0.167226,0.122138
196,0.167226,0.121986
197,0.167226,0.123091
198,0.167226,0.115823
199,0.167226,0.104501
200,0.167226,0.106875
201,0.167377,0.112493
202,0.167377,0.114446
203,0.167377,0.114515
204,0.167377,0.115697
205,0.167377,0.115475
